pkg,file,line,role,vendored,tier,kind,occurrences,name,name_hex,codepoints,valid_utf8,uax31,uax31_profile,invisible,nfc,scripts,mixed_script,multi_script,confusable_ascii,casefold_divergence,case_insensitive_role,uax31_offenders
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Numeric/MatrixAxiomsTest.php,2048,other,False,test_code,T_VARIABLE,2,A⊗B＋A⊗C,41e28a9742efbc8b41e28a9743,7,True,False,False,,True,"Latin,Other",False,True,,False,False,U+2297 CIRCLED TIMES; U+FF0B FULLWIDTH PLUS SIGN; U+2297 CIRCLED TIMES
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Numeric/MatrixAxiomsTest.php,2071,other,False,test_code,T_VARIABLE,2,⟮A＋B⟯⊗C,e29fae41efbc8b42e29fafe28a9743,7,True,False,False,,True,"Latin,Other",False,True,,False,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+FF0B FULLWIDTH PLUS SIGN; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS; U+2297 CIRCLED TIMES
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Numeric/MatrixAxiomsTest.php,2072,other,False,test_code,T_VARIABLE,2,A⊗C＋B⊗C,41e28a9743efbc8b42e28a9743,7,True,False,False,,True,"Latin,Other",False,True,,False,False,U+2297 CIRCLED TIMES; U+FF0B FULLWIDTH PLUS SIGN; U+2297 CIRCLED TIMES
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Numeric/MatrixAxiomsTest.php,2095,other,False,test_code,T_VARIABLE,2,⟮A⊗B⟯⊗C,e29fae41e28a9742e29fafe28a9743,7,True,False,False,,True,"Latin,Other",False,True,,False,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+2297 CIRCLED TIMES; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS; U+2297 CIRCLED TIMES
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Numeric/MatrixAxiomsTest.php,2096,other,False,test_code,T_VARIABLE,2,A⊗⟮B⊗C⟯,41e28a97e29fae42e28a9743e29faf,7,True,False,False,,True,"Latin,Other",False,True,,False,False,U+2297 CIRCLED TIMES; U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+2297 CIRCLED TIMES; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Numeric/MatrixAxiomsTest.php,2121,other,False,test_code,T_VARIABLE,2,⟮A⊗B⟯,e29fae41e28a9742e29faf,5,True,False,False,,True,"Latin,Other",False,True,,False,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+2297 CIRCLED TIMES; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Numeric/MatrixAxiomsTest.php,2122,other,False,test_code,T_VARIABLE,2,⟮C⊗D⟯,e29fae43e28a9744e29faf,5,True,False,False,,True,"Latin,Other",False,True,,False,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+2297 CIRCLED TIMES; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Numeric/MatrixAxiomsTest.php,2123,other,False,test_code,T_VARIABLE,2,⟮A⊗B⟯⟮C⊗D⟯,e29fae41e28a9742e29fafe29fae43e28a9744e29faf,10,True,False,False,,True,"Latin,Other",False,True,,False,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+2297 CIRCLED TIMES; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS; U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+2297 CIRCLED TIMES; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Numeric/MatrixAxiomsTest.php,2128,other,False,test_code,T_VARIABLE,2,AC⊗BD,4143e28a974244,5,True,False,False,,True,"Latin,Other",False,True,,False,False,U+2297 CIRCLED TIMES
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Numeric/MatrixAxiomsTest.php,2150,other,False,test_code,T_VARIABLE,3,⟮kA⟯⊗B,e29fae6b41e29fafe28a9742,6,True,False,False,,True,"Latin,Other",False,True,,False,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS; U+2297 CIRCLED TIMES
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Numeric/MatrixAxiomsTest.php,2151,other,False,test_code,T_VARIABLE,3,A⊗⟮kB⟯,41e28a97e29fae6b42e29faf,6,True,False,False,,True,"Latin,Other",False,True,,False,False,U+2297 CIRCLED TIMES; U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Numeric/MatrixAxiomsTest.php,2152,other,False,test_code,T_VARIABLE,3,k⟮A⊗B⟯,6be29fae41e28a9742e29faf,6,True,False,False,,True,"Latin,Other",False,True,,False,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+2297 CIRCLED TIMES; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Numeric/MatrixAxiomsTest.php,2177,other,False,test_code,T_VARIABLE,2,A⁻¹⊗B⁻¹,41e281bbc2b9e28a9742e281bbc2b9,7,True,False,False,,True,"Latin,Other",False,True,,False,False,U+207B SUPERSCRIPT MINUS; U+00B9 SUPERSCRIPT ONE; U+2297 CIRCLED TIMES; U+207B SUPERSCRIPT MINUS; U+00B9 SUPERSCRIPT ONE
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Numeric/MatrixAxiomsTest.php,2178,other,False,test_code,T_VARIABLE,2,⟮A⊗B⟯⁻¹,e29fae41e28a9742e29fafe281bbc2b9,7,True,False,False,,True,"Latin,Other",False,True,,False,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+2297 CIRCLED TIMES; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS; U+207B SUPERSCRIPT MINUS; U+00B9 SUPERSCRIPT ONE
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Numeric/MatrixAxiomsTest.php,2201,other,False,test_code,T_VARIABLE,2,Aᵀ⊗Bᵀ,41e1b580e28a9742e1b580,5,True,False,False,,True,"Latin,Other",False,True,,False,False,U+2297 CIRCLED TIMES
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Numeric/MatrixAxiomsTest.php,2202,other,False,test_code,T_VARIABLE,2,⟮A⊗B⟯ᵀ,e29fae41e28a9742e29fafe1b580,6,True,False,False,,True,"Latin,Other",False,True,,False,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+2297 CIRCLED TIMES; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Numeric/MatrixAxiomsTest.php,2223,other,False,test_code,T_VARIABLE,2,det⟮A⟯ᵐ,646574e29fae41e29fafe1b590,7,True,False,False,,True,"Latin,Other",False,True,,False,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Numeric/MatrixAxiomsTest.php,2224,other,False,test_code,T_VARIABLE,2,det⟮B⟯ⁿ,646574e29fae42e29fafe281bf,7,True,False,False,,True,"Latin,Other",False,True,,False,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Numeric/MatrixAxiomsTest.php,2225,other,False,test_code,T_VARIABLE,2,det⟮A⊗B⟯,646574e29fae41e28a9742e29faf,8,True,False,False,,True,"Latin,Other",False,True,,False,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+2297 CIRCLED TIMES; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Numeric/MatrixAxiomsTest.php,2349,other,False,test_code,T_VARIABLE,2,A⊕B,41e28a9542,3,True,False,False,,True,"Latin,Other",False,True,,False,False,U+2295 CIRCLED PLUS
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Numeric/MatrixAxiomsTest.php,2354,other,False,test_code,T_VARIABLE,2,A⊗Im,41e28a97496d,4,True,False,False,,True,"Latin,Other",False,True,,False,False,U+2297 CIRCLED TIMES
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Numeric/MatrixAxiomsTest.php,2355,other,False,test_code,T_VARIABLE,2,In⊗B,496ee28a9742,4,True,False,False,,True,"Latin,Other",False,True,,False,False,U+2297 CIRCLED TIMES
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Numeric/MatrixAxiomsTest.php,2356,other,False,test_code,T_VARIABLE,2,A⊗Im＋In⊗B,41e28a97496defbc8b496ee28a9742,9,True,False,False,,True,"Latin,Other",False,True,,False,False,U+2297 CIRCLED TIMES; U+FF0B FULLWIDTH PLUS SIGN; U+2297 CIRCLED TIMES
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Numeric/MatrixAxiomsTest.php,2376,other,False,test_code,T_VARIABLE,2,Sᵀ,53e1b580,2,True,True,True,,True,"Latin,Other",False,True,,False,False,
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Numeric/MatrixAxiomsTest.php,2754,other,False,test_code,T_VARIABLE,2,Uᵀ,55e1b580,2,True,True,True,,True,"Latin,Other",False,True,,False,False,
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Numeric/MatrixAxiomsTest.php,2814,other,False,test_code,T_VARIABLE,2,L＋L,4cefbc8b4c,3,True,False,False,,True,"Latin,Other",False,True,,False,False,U+FF0B FULLWIDTH PLUS SIGN
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Numeric/MatrixAxiomsTest.php,2834,other,False,test_code,T_VARIABLE,2,U＋U,55efbc8b55,3,True,False,False,,True,"Latin,Other",False,True,,False,False,U+FF0B FULLWIDTH PLUS SIGN
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Numeric/MatrixAxiomsTest.php,2998,other,False,test_code,T_VARIABLE,2,Dᵀ,44e1b580,2,True,True,True,,True,"Latin,Other",False,True,,False,False,
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Numeric/MatrixAxiomsTest.php,3038,other,False,test_code,T_VARIABLE,2,D＋D,44efbc8b44,3,True,False,False,,True,"Latin,Other",False,True,,False,False,U+FF0B FULLWIDTH PLUS SIGN
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Numeric/MatrixAxiomsTest.php,3060,other,False,test_code,T_VARIABLE,2,D⁻¹,44e281bbc2b9,3,True,False,False,,True,"Latin,Other",False,True,,False,False,U+207B SUPERSCRIPT MINUS; U+00B9 SUPERSCRIPT ONE
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Numeric/MatrixAxiomsTest.php,3144,other,False,test_code,T_VARIABLE,2,Jᵀ,4ae1b580,2,True,True,True,,True,"Latin,Other",False,True,,False,False,
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Numeric/MatrixAxiomsTest.php,3161,other,False,test_code,T_VARIABLE,2,J⁻¹,4ae281bbc2b9,3,True,False,False,,True,"Latin,Other",False,True,,False,False,U+207B SUPERSCRIPT MINUS; U+00B9 SUPERSCRIPT ONE
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Numeric/MatrixAxiomsTest.php,3178,other,False,test_code,T_VARIABLE,3,tr⟮J⟯,7472e29fae4ae29faf,5,True,False,False,,True,"Latin,Other",False,True,,False,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Numeric/MatrixAxiomsTest.php,3248,other,False,test_code,T_VARIABLE,2,LLᵀ,4c4ce1b580,3,True,True,True,,True,"Latin,Other",False,True,,False,False,
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Numeric/MatrixAxiomsTest.php,3303,other,False,test_code,T_VARIABLE,19,adj⟮A⟯,61646ae29fae41e29faf,6,True,False,False,,True,"Latin,Other",False,True,,False,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Numeric/MatrixAxiomsTest.php,3304,other,False,test_code,T_VARIABLE,2,Cᵀ,43e1b580,2,True,True,True,,True,"Latin,Other",False,True,,False,False,
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Numeric/MatrixAxiomsTest.php,3324,other,False,test_code,T_VARIABLE,5,Aadj⟮A⟯,4161646ae29fae41e29faf,7,True,False,False,,True,"Latin,Other",False,True,,False,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Numeric/MatrixAxiomsTest.php,3329,other,False,test_code,T_VARIABLE,5,det⟮A⟯I,646574e29fae41e29faf49,7,True,False,False,,True,"Latin,Other",False,True,,False,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Numeric/MatrixAxiomsTest.php,3351,other,False,test_code,T_VARIABLE,4,det⟮A⟯A⁻¹,646574e29fae41e29faf41e281bbc2b9,9,True,False,False,,True,"Latin,Other",False,True,,False,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS; U+207B SUPERSCRIPT MINUS; U+00B9 SUPERSCRIPT ONE
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Numeric/MatrixAxiomsTest.php,3373,other,False,test_code,T_VARIABLE,2,⟮1／det⟮A⟯⟯adj⟮A⟯,e29fae31efbc8f646574e29fae41e29fafe29faf61646ae29fae41e29faf,16,True,False,False,,True,"Common,Latin,Other",False,True,,False,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+FF0F FULLWIDTH SOLIDUS; U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS; U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Numeric/MatrixAxiomsTest.php,3392,other,False,test_code,T_VARIABLE,2,adj⟮I⟯,61646ae29fae49e29faf,6,True,False,False,,True,"Latin,Other",False,True,,False,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Numeric/MatrixAxiomsTest.php,3415,other,False,test_code,T_VARIABLE,4,adj⟮B⟯,61646ae29fae42e29faf,6,True,False,False,,True,"Latin,Other",False,True,,False,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Numeric/MatrixAxiomsTest.php,3416,other,False,test_code,T_VARIABLE,2,adj⟮AB⟯,61646ae29fae4142e29faf,7,True,False,False,,True,"Latin,Other",False,True,,False,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Numeric/MatrixAxiomsTest.php,3417,other,False,test_code,T_VARIABLE,5,adj⟮B⟯adj⟮A⟯,61646ae29fae42e29faf61646ae29fae41e29faf,12,True,False,False,,True,"Latin,Other",False,True,,False,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS; U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Numeric/MatrixAxiomsTest.php,3439,other,False,test_code,T_VARIABLE,2,adj⟮cA⟯,61646ae29fae6341e29faf,7,True,False,False,,True,"Latin,Other",False,True,,False,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Numeric/MatrixAxiomsTest.php,3440,other,False,test_code,T_VARIABLE,2,cⁿ⁻¹,63e281bfe281bbc2b9,4,True,False,False,,True,"Latin,Other",False,True,,False,False,U+207B SUPERSCRIPT MINUS; U+00B9 SUPERSCRIPT ONE
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Numeric/MatrixAxiomsTest.php,3441,other,False,test_code,T_VARIABLE,2,cⁿ⁻¹adj⟮A⟯,63e281bfe281bbc2b961646ae29fae41e29faf,10,True,False,False,,True,"Latin,Other",False,True,,False,False,U+207B SUPERSCRIPT MINUS; U+00B9 SUPERSCRIPT ONE; U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Numeric/MatrixAxiomsTest.php,3473,other,False,test_code,T_VARIABLE,2,det⟮B⟯B⁻¹,646574e29fae42e29faf42e281bbc2b9,9,True,False,False,,True,"Latin,Other",False,True,,False,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS; U+207B SUPERSCRIPT MINUS; U+00B9 SUPERSCRIPT ONE
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Numeric/MatrixAxiomsTest.php,3477,other,False,test_code,T_VARIABLE,3,det⟮B⟯B⁻¹det⟮A⟯A⁻¹,646574e29fae42e29faf42e281bbc2b9646574e29fae41e29faf41e281bbc2b9,18,True,False,False,,True,"Latin,Other",False,True,,False,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS; U+207B SUPERSCRIPT MINUS; U+00B9 SUPERSCRIPT ONE; U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS; U+207B SUPERSCRIPT MINUS; U+00B9 SUPERSCRIPT ONE
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Numeric/MatrixAxiomsTest.php,3478,other,False,test_code,T_VARIABLE,3,det⟮AB⟯⟮AB⟯⁻¹,646574e29fae4142e29fafe29fae4142e29fafe281bbc2b9,13,True,False,False,,True,"Latin,Other",False,True,,False,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS; U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS; U+207B SUPERSCRIPT MINUS; U+00B9 SUPERSCRIPT ONE
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Numeric/MatrixAxiomsTest.php,3501,other,False,test_code,T_VARIABLE,2,adj⟮Aᵀ⟯,61646ae29fae41e1b580e29faf,7,True,False,False,,True,"Latin,Other",False,True,,False,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Numeric/MatrixAxiomsTest.php,3502,other,False,test_code,T_VARIABLE,2,adj⟮A⟯ᵀ,61646ae29fae41e29fafe1b580,7,True,False,False,,True,"Latin,Other",False,True,,False,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Numeric/MatrixAxiomsTest.php,3523,other,False,test_code,T_VARIABLE,3,adj⟮A⟯A,61646ae29fae41e29faf41,7,True,False,False,,True,"Latin,Other",False,True,,False,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Numeric/MatrixAxiomsTest.php,3603,other,False,test_code,T_VARIABLE,4,rank⟮A⟯,72616e6be29fae41e29faf,7,True,False,False,,True,"Latin,Other",False,True,,False,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Numeric/MatrixAxiomsTest.php,3604,other,False,test_code,T_VARIABLE,4,rank⟮Aᵀ⟯,72616e6be29fae41e1b580e29faf,8,True,False,False,,True,"Latin,Other",False,True,,False,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Numeric/MatrixAxiomsTest.php,3605,other,False,test_code,T_VARIABLE,4,rank⟮AᵀA⟯,72616e6be29fae41e1b58041e29faf,9,True,False,False,,True,"Latin,Other",False,True,,False,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Numeric/MatrixAxiomsTest.php,3606,other,False,test_code,T_VARIABLE,4,rank⟮AAᵀ⟯,72616e6be29fae4141e1b580e29faf,9,True,False,False,,True,"Latin,Other",False,True,,False,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Numeric/MatrixAxiomsTest.php,3933,other,False,test_code,T_VARIABLE,2,‖A‖oneNorm,e2809641e280966f6e654e6f726d,10,True,False,False,,True,"Latin,Other",False,True,,False,False,U+2016 DOUBLE VERTICAL LINE; U+2016 DOUBLE VERTICAL LINE
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Numeric/MatrixAxiomsTest.php,3934,other,False,test_code,T_VARIABLE,2,‖A‖frobeniusNorm,e2809641e2809666726f62656e6975734e6f726d,16,True,False,False,,True,"Latin,Other",False,True,,False,False,U+2016 DOUBLE VERTICAL LINE; U+2016 DOUBLE VERTICAL LINE
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Numeric/MatrixAxiomsTest.php,3935,other,False,test_code,T_VARIABLE,2,‖A‖infinityNorm,e2809641e28096696e66696e6974794e6f726d,15,True,False,False,,True,"Latin,Other",False,True,,False,False,U+2016 DOUBLE VERTICAL LINE; U+2016 DOUBLE VERTICAL LINE
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Numeric/MatrixAxiomsTest.php,3936,other,False,test_code,T_VARIABLE,2,‖A‖maxNorm,e2809641e280966d61784e6f726d,10,True,False,False,,True,"Latin,Other",False,True,,False,False,U+2016 DOUBLE VERTICAL LINE; U+2016 DOUBLE VERTICAL LINE
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Numeric/MatrixAxiomsTest.php,3939,other,False,test_code,T_VARIABLE,2,‖kA‖oneNorm,e280966b41e280966f6e654e6f726d,11,True,False,False,,True,"Latin,Other",False,True,,False,False,U+2016 DOUBLE VERTICAL LINE; U+2016 DOUBLE VERTICAL LINE
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Numeric/MatrixAxiomsTest.php,3940,other,False,test_code,T_VARIABLE,2,‖kA‖frobeniusNorm,e280966b41e2809666726f62656e6975734e6f726d,17,True,False,False,,True,"Latin,Other",False,True,,False,False,U+2016 DOUBLE VERTICAL LINE; U+2016 DOUBLE VERTICAL LINE
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Numeric/MatrixAxiomsTest.php,3941,other,False,test_code,T_VARIABLE,2,‖kA‖infinityNorm,e280966b41e28096696e66696e6974794e6f726d,16,True,False,False,,True,"Latin,Other",False,True,,False,False,U+2016 DOUBLE VERTICAL LINE; U+2016 DOUBLE VERTICAL LINE
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Numeric/MatrixAxiomsTest.php,3942,other,False,test_code,T_VARIABLE,2,‖kA‖maxNorm,e280966b41e280966d61784e6f726d,11,True,False,False,,True,"Latin,Other",False,True,,False,False,U+2016 DOUBLE VERTICAL LINE; U+2016 DOUBLE VERTICAL LINE
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Numeric/MatrixRowOperationsTest.php,20,other,False,test_code,T_VARIABLE,14,mᵢ,6de1b5a2,2,True,True,True,,True,Latin,False,False,,False,False,
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Numeric/MatrixRowOperationsTest.php,227,other,False,test_code,T_VARIABLE,4,mⱼ,6de2b1bc,2,True,True,True,,True,Latin,False,False,,False,False,
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Numeric/MatrixArithmeticOperationsTest.php,168,other,False,test_code,T_VARIABLE,5,A⊕B,41e28a9542,3,True,False,False,,True,"Latin,Other",False,True,,False,False,U+2295 CIRCLED PLUS
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Numeric/MatrixArithmeticOperationsTest.php,1064,other,False,test_code,T_VARIABLE,2,−A,e2889241,2,True,False,False,,True,"Latin,Other",False,True,,False,False,U+2212 MINUS SIGN
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Numeric/MatrixArithmeticOperationsTest.php,1219,other,False,test_code,T_VARIABLE,2,A∘B,41e2889842,3,True,False,False,,True,"Latin,Other",False,True,,False,False,U+2218 RING OPERATOR
